store_id,cat_id,date,sales,in_training
CA_1,FOODS,2012-04-14,9114.16,true
CA_1,FOODS,2012-04-15,8772.16,true
CA_1,FOODS,2012-04-16,5957.2,true
CA_1,FOODS,2012-04-17,5110.13,true
CA_1,FOODS,2012-04-18,5145.26,true
CA_1,FOODS,2012-04-19,5651.75,true
CA_1,FOODS,2012-04-20,7290.67,true
CA_1,FOODS,2012-04-21,9240.52,true
CA_1,FOODS,2012-04-22,9120.67,true
CA_1,FOODS,2012-04-23,5619.82,true
CA_1,FOODS,2012-04-24,5546.7300000000005,true
CA_1,FOODS,2012-04-25,5203.71,true
CA_1,FOODS,2012-04-26,5401.41,true
CA_1,FOODS,2012-04-27,6781.87,true
CA_1,FOODS,2012-04-28,8223.84,true
CA_1,FOODS,2012-04-29,8814.11,true
CA_1,FOODS,2012-04-30,6200.9400000000005,true
CA_1,FOODS,2012-05-01,6977.09,true
CA_1,FOODS,2012-05-02,6217.67,true
CA_1,FOODS,2012-05-03,6817.58,true
CA_1,FOODS,2012-05-04,7619.68,true
CA_1,FOODS,2012-05-05,8169.75,true
CA_1,FOODS,2012-05-06,10050.44,true
CA_1,FOODS,2012-05-07,8730.86,true
CA_1,FOODS,2012-05-08,6669.53,true
CA_1,FOODS,2012-05-09,7175.57,true
CA_1,FOODS,2012-05-10,7305.14,true
CA_1,FOODS,2012-05-11,8081.6,true
CA_1,FOODS,2012-05-12,11119.22,true
CA_1,FOODS,2012-05-13,8152.46,true
CA_1,FOODS,2012-05-14,6633.35,true
CA_1,FOODS,2012-05-15,6642.79,true
CA_1,FOODS,2012-05-16,6555.59,true
CA_1,FOODS,2012-05-17,6300.0,true
CA_1,FOODS,2012-05-18,7577.97,true
CA_1,FOODS,2012-05-19,9282.38,true
CA_1,FOODS,2012-05-20,10541.13,true
CA_1,FOODS,2012-05-21,6635.01,true
CA_1,FOODS,2012-05-22,5164.2,true
CA_1,FOODS,2012-05-23,5389.99,true
CA_1,FOODS,2012-05-24,6204.91,true
CA_1,FOODS,2012-05-25,8072.68,true
CA_1,FOODS,2012-05-26,8546.2,true
CA_1,FOODS,2012-05-27,8294.36,true
CA_1,FOODS,2012-05-28,7502.66,true
CA_1,FOODS,2012-05-29,5580.11,true
CA_1,FOODS,2012-05-30,5221.26,true
CA_1,FOODS,2012-05-31,5932.45,true
CA_1,FOODS,2012-06-01,8047.54,true
CA_1,FOODS,2012-06-02,10154.06,true
CA_1,FOODS,2012-06-03,9628.29,true
CA_1,FOODS,2012-06-04,7557.73,true
CA_1,FOODS,2012-06-05,6841.38,true
CA_1,FOODS,2012-06-06,6846.31,true
CA_1,FOODS,2012-06-07,7119.83,true
CA_1,FOODS,2012-06-08,8350.76,true
CA_1,FOODS,2012-06-09,9144.03,true
CA_1,FOODS,2012-06-10,9758.84,true
CA_1,FOODS,2012-06-11,7724.93,true
CA_1,FOODS,2012-06-12,6769.47,true
CA_1,FOODS,2012-06-13,6406.7300000000005,true
CA_1,FOODS,2012-06-14,6558.8,true
CA_1,FOODS,2012-06-15,8280.73,true
CA_1,FOODS,2012-06-16,9613.44,true
CA_1,FOODS,2012-06-17,8148.06,true
CA_1,FOODS,2012-06-18,6550.97,true
CA_1,FOODS,2012-06-19,6249.62,true
CA_1,FOODS,2012-06-20,5811.25,true
CA_1,FOODS,2012-06-21,6137.79,true
CA_1,FOODS,2012-06-22,9082.07,true
CA_1,FOODS,2012-06-23,8045.04,true
CA_1,FOODS,2012-06-24,9299.6,true
CA_1,FOODS,2012-06-25,6560.41,true
CA_1,FOODS,2012-06-26,5537.34,true
CA_1,FOODS,2012-06-27,5077.04,true
CA_1,FOODS,2012-06-28,5899.51,true
CA_1,FOODS,2012-06-29,7242.37,true
CA_1,FOODS,2012-06-30,8900.73,true
CA_1,FOODS,2012-07-01,9895.13,true
CA_1,FOODS,2012-07-02,7592.45,true
CA_1,FOODS,2012-07-03,8122.43,true
CA_1,FOODS,2012-07-04,6701.27,true
CA_1,FOODS,2012-07-05,6235.79,true
CA_1,FOODS,2012-07-06,7766.42,true
CA_1,FOODS,2012-07-07,8702.5,true
CA_1,FOODS,2012-07-08,9739.85,true
CA_1,FOODS,2012-07-09,8191.45,true
CA_1,FOODS,2012-07-10,7228.72,true
CA_1,FOODS,2012-07-11,6457.66,true
CA_1,FOODS,2012-07-12,6643.06,true
CA_1,FOODS,2012-07-13,7982.05,true
CA_1,FOODS,2012-07-14,8874.58,true
CA_1,FOODS,2012-07-15,9420.63,true
CA_1,FOODS,2012-07-16,6316.42,true
CA_1,FOODS,2012-07-17,6039.16,true
CA_1,FOODS,2012-07-18,5702.65,true
CA_1,FOODS,2012-07-19,6150.72,true
CA_1,FOODS,2012-07-20,7812.150000000001,true
CA_1,FOODS,2012-07-21,8751.54,true
CA_1,FOODS,2012-07-22,9445.07,true
CA_1,FOODS,2012-07-23,6281.71,true
CA_1,FOODS,2012-07-24,5785.32,true
CA_1,FOODS,2012-07-25,5522.61,true
CA_1,FOODS,2012-07-26,6046.8,true
CA_1,FOODS,2012-07-27,6643.4800000000005,true
CA_1,FOODS,2012-07-28,6846.09,true
CA_1,FOODS,2012-07-29,7284.04,true
CA_1,FOODS,2012-07-30,6059.83,true
CA_1,FOODS,2012-07-31,5958.67,true
CA_1,FOODS,2012-08-01,6719.400000000001,true
CA_1,FOODS,2012-08-02,7414.42,true
CA_1,FOODS,2012-08-03,8034.48,true
CA_1,FOODS,2012-08-04,9134.58,true
CA_1,FOODS,2012-08-05,10469.16,true
CA_1,FOODS,2012-08-06,8157.3,true
CA_1,FOODS,2012-08-07,7078.56,true
CA_1,FOODS,2012-08-08,7356.12,true
CA_1,FOODS,2012-08-09,7192.29,true
CA_1,FOODS,2012-08-10,8283.65,true
CA_1,FOODS,2012-08-11,10057.89,true
CA_1,FOODS,2012-08-12,9472.18,true
CA_1,FOODS,2012-08-13,6857.77,true
CA_1,FOODS,2012-08-14,6629.650000000001,true
CA_1,FOODS,2012-08-15,6500.0,true
CA_1,FOODS,2012-08-16,6832.31,true
CA_1,FOODS,2012-08-17,7870.8,true
CA_1,FOODS,2012-08-18,10938.11,true
CA_1,FOODS,2012-08-19,11106.77,true
CA_1,FOODS,2012-08-20,7313.58,true
CA_1,FOODS,2012-08-21,6375.52,true
CA_1,FOODS,2012-08-22,5693.9,true
CA_1,FOODS,2012-08-23,5448.1900000000005,true
CA_1,FOODS,2012-08-24,6456.86,true
CA_1,FOODS,2012-08-25,9028.4,true
CA_1,FOODS,2012-08-26,9489.06,true
CA_1,FOODS,2012-08-27,6256.24,true
CA_1,FOODS,2012-08-28,5765.41,true
CA_1,FOODS,2012-08-29,5201.71,true
CA_1,FOODS,2012-08-30,5866.08,true
CA_1,FOODS,2012-08-31,7211.66,true
CA_1,FOODS,2012-09-01,11164.83,true
CA_1,FOODS,2012-09-02,9919.72,true
CA_1,FOODS,2012-09-03,9401.36,true
CA_1,FOODS,2012-09-04,6784.4800000000005,true
CA_1,FOODS,2012-09-05,6550.08,true
CA_1,FOODS,2012-09-06,5991.5,true
CA_1,FOODS,2012-09-07,7700.3,true
CA_1,FOODS,2012-09-08,8936.02,true
CA_1,FOODS,2012-09-09,10942.62,true
CA_1,FOODS,2012-09-10,6981.03,true
CA_1,FOODS,2012-09-11,5988.28,true
CA_1,FOODS,2012-09-12,5486.01,true
CA_1,FOODS,2012-09-13,6139.86,true
CA_1,FOODS,2012-09-14,7157.76,true
CA_1,FOODS,2012-09-15,9035.54,true
CA_1,FOODS,2012-09-16,9774.36,true
CA_1,FOODS,2012-09-17,5910.87,true
CA_1,FOODS,2012-09-18,5604.52,true
CA_1,FOODS,2012-09-19,4850.69,true
CA_1,FOODS,2012-09-20,5306.42,true
CA_1,FOODS,2012-09-21,6872.0,true
CA_1,FOODS,2012-09-22,8562.74,true
CA_1,FOODS,2012-09-23,9020.74,true
CA_1,FOODS,2012-09-24,5460.39,true
CA_1,FOODS,2012-09-25,5178.44,true
CA_1,FOODS,2012-09-26,4828.42,true
CA_1,FOODS,2012-09-27,4891.44,true
CA_1,FOODS,2012-09-28,6510.95,true
CA_1,FOODS,2012-09-29,8272.18,true
CA_1,FOODS,2012-09-30,9278.51,true
CA_1,FOODS,2012-10-01,7200.1,true
CA_1,FOODS,2012-10-02,6785.400000000001,true
CA_1,FOODS,2012-10-03,6418.03,true
CA_1,FOODS,2012-10-04,6092.41,true
CA_1,FOODS,2012-10-05,6531.15,true
CA_1,FOODS,2012-10-06,8935.92,true
CA_1,FOODS,2012-10-07,9805.96,true
CA_1,FOODS,2012-10-08,7488.08,true
CA_1,FOODS,2012-10-09,6547.4800000000005,true
CA_1,FOODS,2012-10-10,5709.81,true
CA_1,FOODS,2012-10-11,5237.96,true
CA_1,FOODS,2012-10-12,6307.2,true
CA_1,FOODS,2012-10-13,7294.69,true
CA_1,FOODS,2012-10-14,7965.55,true
CA_1,FOODS,2012-10-15,5887.01,true
CA_1,FOODS,2012-10-16,4796.68,true
CA_1,FOODS,2012-10-17,4682.24,true
CA_1,FOODS,2012-10-18,4633.42,true
CA_1,FOODS,2012-10-19,5758.95,true
CA_1,FOODS,2012-10-20,7330.76,true
CA_1,FOODS,2012-10-21,7736.09,true
CA_1,FOODS,2012-10-22,5079.77,true
CA_1,FOODS,2012-10-23,4608.31,true
CA_1,FOODS,2012-10-24,4009.5,true
CA_1,FOODS,2012-10-25,4590.68,true
CA_1,FOODS,2012-10-26,5516.8,true
CA_1,FOODS,2012-10-27,7519.75,true
CA_1,FOODS,2012-10-28,7534.57,true
CA_1,FOODS,2012-10-29,5350.61,true
CA_1,FOODS,2012-10-30,5168.28,true
CA_1,FOODS,2012-10-31,3847.72,true
CA_1,FOODS,2012-11-01,5336.17,true
CA_1,FOODS,2012-11-02,6142.58,true
CA_1,FOODS,2012-11-03,8254.38,true
CA_1,FOODS,2012-11-04,8827.24,true
CA_1,FOODS,2012-11-05,6584.12,true
CA_1,FOODS,2012-11-06,5315.3,true
CA_1,FOODS,2012-11-07,5901.34,true
CA_1,FOODS,2012-11-08,5846.19,true
CA_1,FOODS,2012-11-09,7463.34,true
CA_1,FOODS,2012-11-10,8992.98,true
CA_1,FOODS,2012-11-11,8446.98,true
CA_1,FOODS,2012-11-12,6570.54,true
CA_1,FOODS,2012-11-13,5167.65,true
CA_1,FOODS,2012-11-14,4572.17,true
CA_1,FOODS,2012-11-15,4951.01,true
CA_1,FOODS,2012-11-16,6112.43,true
CA_1,FOODS,2012-11-17,8291.82,true
CA_1,FOODS,2012-11-18,7713.34,true
CA_1,FOODS,2012-11-19,5943.21,true
CA_1,FOODS,2012-11-20,6447.62,true
CA_1,FOODS,2012-11-21,6902.25,true
CA_1,FOODS,2012-11-22,3505.89,true
CA_1,FOODS,2012-11-23,3727.83,true
CA_1,FOODS,2012-11-24,5088.78,true
CA_1,FOODS,2012-11-25,6179.21,true
CA_1,FOODS,2012-11-26,5170.94,true
CA_1,FOODS,2012-11-27,4693.28,true
CA_1,FOODS,2012-11-28,4022.25,true
CA_1,FOODS,2012-11-29,3886.51,true
CA_1,FOODS,2012-11-30,5306.22,true
CA_1,FOODS,2012-12-01,8717.53,true
CA_1,FOODS,2012-12-02,7433.05,true
CA_1,FOODS,2012-12-03,6908.62,true
CA_1,FOODS,2012-12-04,5163.57,true
CA_1,FOODS,2012-12-05,5204.44,true
CA_1,FOODS,2012-12-06,5523.07,true
CA_1,FOODS,2012-12-07,6912.62,true
CA_1,FOODS,2012-12-08,8315.93,true
CA_1,FOODS,2012-12-09,8593.73,true
CA_1,FOODS,2012-12-10,6899.92,true
CA_1,FOODS,2012-12-11,5736.54,true
CA_1,FOODS,2012-12-12,5101.7,true
CA_1,FOODS,2012-12-13,5105.64,true
CA_1,FOODS,2012-12-14,6169.57,true
CA_1,FOODS,2012-12-15,7945.03,true
CA_1,FOODS,2012-12-16,7647.0,true
CA_1,FOODS,2012-12-17,5761.67,true
CA_1,FOODS,2012-12-18,5850.82,true
CA_1,FOODS,2012-12-19,5107.7300000000005,true
CA_1,FOODS,2012-12-20,6096.22,true
CA_1,FOODS,2012-12-21,6655.2,true
CA_1,FOODS,2012-12-22,7927.28,true
CA_1,FOODS,2012-12-23,7484.59,true
CA_1,FOODS,2012-12-24,6283.39,true
CA_1,FOODS,2012-12-25,5527.385,true
CA_1,FOODS,2012-12-26,4771.38,true
CA_1,FOODS,2012-12-27,5067.13,true
CA_1,FOODS,2012-12-28,5796.88,true
CA_1,FOODS,2012-12-29,6738.35,true
CA_1,FOODS,2012-12-30,7203.18,true
CA_1,FOODS,2012-12-31,7056.47,true
CA_1,FOODS,2013-01-01,4494.02,true
CA_1,FOODS,2013-01-02,6103.93,true
CA_1,FOODS,2013-01-03,6375.44,true
CA_1,FOODS,2013-01-04,6914.46,true
CA_1,FOODS,2013-01-05,7811.86,true
CA_1,FOODS,2013-01-06,8899.27,true
CA_1,FOODS,2013-01-07,6771.38,true
CA_1,FOODS,2013-01-08,5806.24,true
CA_1,FOODS,2013-01-09,5219.59,true
CA_1,FOODS,2013-01-10,5976.93,true
CA_1,FOODS,2013-01-11,6900.95,true
CA_1,FOODS,2013-01-12,8712.93,true
CA_1,FOODS,2013-01-13,8114.42,true
CA_1,FOODS,2013-01-14,5715.36,true
CA_1,FOODS,2013-01-15,5375.55,true
CA_1,FOODS,2013-01-16,4790.38,true
CA_1,FOODS,2013-01-17,5169.28,true
CA_1,FOODS,2013-01-18,6127.28,true
CA_1,FOODS,2013-01-19,8563.73,true
CA_1,FOODS,2013-01-20,7351.0,true
CA_1,FOODS,2013-01-21,5946.86,true
CA_1,FOODS,2013-01-22,4629.39,true
CA_1,FOODS,2013-01-23,4293.47,true
CA_1,FOODS,2013-01-24,4425.37,true
CA_1,FOODS,2013-01-25,5632.66,true
CA_1,FOODS,2013-01-26,8112.95,true
CA_1,FOODS,2013-01-27,7740.11,true
CA_1,FOODS,2013-01-28,5017.15,true
CA_1,FOODS,2013-01-29,4793.35,true
CA_1,FOODS,2013-01-30,4158.89,true
CA_1,FOODS,2013-01-31,5337.12,true
CA_1,FOODS,2013-02-01,7387.98,true
CA_1,FOODS,2013-02-02,10935.97,true
CA_1,FOODS,2013-02-03,7518.29,true
CA_1,FOODS,2013-02-04,5438.85,true
CA_1,FOODS,2013-02-05,5543.83,true
CA_1,FOODS,2013-02-06,5719.33,true
CA_1,FOODS,2013-02-07,6087.87,true
CA_1,FOODS,2013-02-08,7181.58,true
CA_1,FOODS,2013-02-09,9638.39,true
CA_1,FOODS,2013-02-10,9892.52,true
CA_1,FOODS,2013-02-11,7176.61,true
CA_1,FOODS,2013-02-12,5464.78,true
CA_1,FOODS,2013-02-13,6291.6,true
CA_1,FOODS,2013-02-14,4847.9800000000005,true
CA_1,FOODS,2013-02-15,6852.09,true
CA_1,FOODS,2013-02-16,7923.47,true
CA_1,FOODS,2013-02-17,8234.2,true
CA_1,FOODS,2013-02-18,6639.28,true
CA_1,FOODS,2013-02-19,4876.11,true
CA_1,FOODS,2013-02-20,5702.16,true
CA_1,FOODS,2013-02-21,5415.53,true
CA_1,FOODS,2013-02-22,6786.1900000000005,true
CA_1,FOODS,2013-02-23,7979.42,true
CA_1,FOODS,2013-02-24,7910.76,true
CA_1,FOODS,2013-02-25,5657.34,true
CA_1,FOODS,2013-02-26,4802.99,true
CA_1,FOODS,2013-02-27,4736.5,true
CA_1,FOODS,2013-02-28,4956.4,true
CA_1,FOODS,2013-03-01,6633.26,true
CA_1,FOODS,2013-03-02,9048.28,true
CA_1,FOODS,2013-03-03,10123.75,true
CA_1,FOODS,2013-03-04,6508.05,true
CA_1,FOODS,2013-03-05,5527.34,true
CA_1,FOODS,2013-03-06,5984.54,true
CA_1,FOODS,2013-03-07,5460.38,true
CA_1,FOODS,2013-03-08,7180.58,true
CA_1,FOODS,2013-03-09,8747.66,true
CA_1,FOODS,2013-03-10,8609.66,true
CA_1,FOODS,2013-03-11,6662.84,true
CA_1,FOODS,2013-03-12,5313.05,true
CA_1,FOODS,2013-03-13,5070.05,true
CA_1,FOODS,2013-03-14,5270.62,true
CA_1,FOODS,2013-03-15,6932.22,true
CA_1,FOODS,2013-03-16,8633.04,true
CA_1,FOODS,2013-03-17,8349.59,true
CA_1,FOODS,2013-03-18,5119.68,true
CA_1,FOODS,2013-03-19,4825.59,true
CA_1,FOODS,2013-03-20,5584.11,true
CA_1,FOODS,2013-03-21,5059.68,true
CA_1,FOODS,2013-03-22,6743.11,true
CA_1,FOODS,2013-03-23,7955.92,true
CA_1,FOODS,2013-03-24,8249.84,true
CA_1,FOODS,2013-03-25,5747.91,true
CA_1,FOODS,2013-03-26,5054.65,true
CA_1,FOODS,2013-03-27,5058.4400000000005,true
CA_1,FOODS,2013-03-28,5836.9,true
CA_1,FOODS,2013-03-29,7587.900000000001,true
CA_1,FOODS,2013-03-30,9803.02,true
CA_1,FOODS,2013-03-31,7479.71,true
CA_1,FOODS,2013-04-01,5360.5,true
CA_1,FOODS,2013-04-02,5925.72,true
CA_1,FOODS,2013-04-03,6056.7,true
CA_1,FOODS,2013-04-04,6267.6900000000005,true
CA_1,FOODS,2013-04-05,7109.97,true
CA_1,FOODS,2013-04-06,8912.59,true
CA_1,FOODS,2013-04-07,9449.2,true
CA_1,FOODS,2013-04-08,6356.15,true
CA_1,FOODS,2013-04-09,6054.92,true
CA_1,FOODS,2013-04-10,6033.37,true
CA_1,FOODS,2013-04-11,5774.1,true
CA_1,FOODS,2013-04-12,6083.41,true
CA_1,FOODS,2013-04-13,7931.110000000001,true
CA_1,FOODS,2013-04-14,7927.650000000001,true
CA_1,FOODS,2013-04-15,5818.69,true
CA_1,FOODS,2013-04-16,4817.13,true
CA_1,FOODS,2013-04-17,5185.67,true
CA_1,FOODS,2013-04-18,4900.34,true
CA_1,FOODS,2013-04-19,6410.17,true
CA_1,FOODS,2013-04-20,8092.82,true
CA_1,FOODS,2013-04-21,8191.01,true
CA_1,FOODS,2013-04-22,6066.14,true
CA_1,FOODS,2013-04-23,5019.74,true
CA_1,FOODS,2013-04-24,5540.26,true
CA_1,FOODS,2013-04-25,5129.88,true
CA_1,FOODS,2013-04-26,6240.87,true
CA_1,FOODS,2013-04-27,7667.1,true
CA_1,FOODS,2013-04-28,8541.54,true
CA_1,FOODS,2013-04-29,6238.1900000000005,true
CA_1,FOODS,2013-04-30,5431.99,true
CA_1,FOODS,2013-05-01,5653.51,true
CA_1,FOODS,2013-05-02,6380.9800000000005,true
CA_1,FOODS,2013-05-03,7843.650000000001,true
CA_1,FOODS,2013-05-04,9372.69,true
CA_1,FOODS,2013-05-05,9204.29,true
CA_1,FOODS,2013-05-06,7958.22,true
CA_1,FOODS,2013-05-07,6488.74,true
CA_1,FOODS,2013-05-08,5901.03,true
CA_1,FOODS,2013-05-09,6436.44,true
CA_1,FOODS,2013-05-10,7711.86,true
CA_1,FOODS,2013-05-11,10015.04,true
CA_1,FOODS,2013-05-12,7951.110000000001,true
CA_1,FOODS,2013-05-13,6489.17,true
CA_1,FOODS,2013-05-14,5818.04,true
CA_1,FOODS,2013-05-15,5863.18,true
CA_1,FOODS,2013-05-16,6316.36,true
CA_1,FOODS,2013-05-17,6634.63,true
CA_1,FOODS,2013-05-18,7866.54,true
CA_1,FOODS,2013-05-19,9814.42,true
CA_1,FOODS,2013-05-20,6550.9,true
CA_1,FOODS,2013-05-21,5921.8,true
CA_1,FOODS,2013-05-22,5530.03,true
CA_1,FOODS,2013-05-23,5774.26,true
CA_1,FOODS,2013-05-24,7163.22,true
CA_1,FOODS,2013-05-25,7811.71,true
CA_1,FOODS,2013-05-26,7232.67,true
CA_1,FOODS,2013-05-27,7633.15,true
CA_1,FOODS,2013-05-28,5622.91,true
CA_1,FOODS,2013-05-29,5083.26,true
CA_1,FOODS,2013-05-30,5404.38,true
CA_1,FOODS,2013-05-31,7530.78,true
CA_1,FOODS,2013-06-01,9234.21,true
CA_1,FOODS,2013-06-02,10083.43,true
CA_1,FOODS,2013-06-03,7630.76,true
CA_1,FOODS,2013-06-04,6472.2300000000005,true
CA_1,FOODS,2013-06-05,6588.35,true
CA_1,FOODS,2013-06-06,5141.66,true
CA_1,FOODS,2013-06-07,8319.75,true
CA_1,FOODS,2013-06-08,9517.34,true
CA_1,FOODS,2013-06-09,10846.68,true
CA_1,FOODS,2013-06-10,8165.07,true
CA_1,FOODS,2013-06-11,6353.92,true
CA_1,FOODS,2013-06-12,6345.7300000000005,true
CA_1,FOODS,2013-06-13,6444.91,true
CA_1,FOODS,2013-06-14,8237.25,true
CA_1,FOODS,2013-06-15,9189.35,true
CA_1,FOODS,2013-06-16,7978.03,true
CA_1,FOODS,2013-06-17,6093.28,true
CA_1,FOODS,2013-06-18,5969.82,true
CA_1,FOODS,2013-06-19,5249.36,true
CA_1,FOODS,2013-06-20,6042.57,true
CA_1,FOODS,2013-06-21,7277.9,true
CA_1,FOODS,2013-06-22,8620.62,true
CA_1,FOODS,2013-06-23,9080.8,true
CA_1,FOODS,2013-06-24,6499.17,true
CA_1,FOODS,2013-06-25,5422.56,true
CA_1,FOODS,2013-06-26,6112.41,true
CA_1,FOODS,2013-06-27,6189.79,true
CA_1,FOODS,2013-06-28,8508.39,true
CA_1,FOODS,2013-06-29,9552.29,true
CA_1,FOODS,2013-06-30,9897.27,true
CA_1,FOODS,2013-07-01,8437.71,true
CA_1,FOODS,2013-07-02,8593.18,true
CA_1,FOODS,2013-07-03,9442.79,true
CA_1,FOODS,2013-07-04,8167.63,true
CA_1,FOODS,2013-07-05,8880.33,true
CA_1,FOODS,2013-07-06,8208.79,true
CA_1,FOODS,2013-07-07,10614.33,true
CA_1,FOODS,2013-07-08,7581.2,true
CA_1,FOODS,2013-07-09,7430.55,true
CA_1,FOODS,2013-07-10,7383.0,true
CA_1,FOODS,2013-07-11,6744.72,true
CA_1,FOODS,2013-07-12,7653.22,true
CA_1,FOODS,2013-07-13,8647.64,true
CA_1,FOODS,2013-07-14,10258.12,true
CA_1,FOODS,2013-07-15,7177.91,true
CA_1,FOODS,2013-07-16,6336.54,true
CA_1,FOODS,2013-07-17,6280.43,true
CA_1,FOODS,2013-07-18,6622.39,true
CA_1,FOODS,2013-07-19,7425.19,true
CA_1,FOODS,2013-07-20,8804.06,true
CA_1,FOODS,2013-07-21,9155.3,true
CA_1,FOODS,2013-07-22,6658.04,true
CA_1,FOODS,2013-07-23,6301.72,true
CA_1,FOODS,2013-07-24,6007.48,true
CA_1,FOODS,2013-07-25,5987.56,true
CA_1,FOODS,2013-07-26,6667.43,true
CA_1,FOODS,2013-07-27,7354.5,true
CA_1,FOODS,2013-07-28,8866.16,true
CA_1,FOODS,2013-07-29,6504.57,true
CA_1,FOODS,2013-07-30,6084.18,true
CA_1,FOODS,2013-07-31,5848.89,true
CA_1,FOODS,2013-08-01,7302.63,true
CA_1,FOODS,2013-08-02,8607.57,true
CA_1,FOODS,2013-08-03,10016.58,true
CA_1,FOODS,2013-08-04,9279.27,true
CA_1,FOODS,2013-08-05,7492.21,true
CA_1,FOODS,2013-08-06,6790.35,true
CA_1,FOODS,2013-08-07,7558.19,true
CA_1,FOODS,2013-08-08,7360.25,true
CA_1,FOODS,2013-08-09,8412.34,true
CA_1,FOODS,2013-08-10,10622.28,true
CA_1,FOODS,2013-08-11,10643.63,true
CA_1,FOODS,2013-08-12,7694.32,true
CA_1,FOODS,2013-08-13,6313.06,true
CA_1,FOODS,2013-08-14,6204.53,true
CA_1,FOODS,2013-08-15,6783.36,true
CA_1,FOODS,2013-08-16,7778.86,true
CA_1,FOODS,2013-08-17,9581.91,true
CA_1,FOODS,2013-08-18,9902.73,true
CA_1,FOODS,2013-08-19,6702.2,true
CA_1,FOODS,2013-08-20,5726.87,true
CA_1,FOODS,2013-08-21,6547.84,true
CA_1,FOODS,2013-08-22,5884.42,true
CA_1,FOODS,2013-08-23,6749.7,true
CA_1,FOODS,2013-08-24,9026.35,true
CA_1,FOODS,2013-08-25,11310.77,true
CA_1,FOODS,2013-08-26,6389.04,true
CA_1,FOODS,2013-08-27,5653.82,true
CA_1,FOODS,2013-08-28,5658.39,true
CA_1,FOODS,2013-08-29,5632.83,true
CA_1,FOODS,2013-08-30,8326.06,true
CA_1,FOODS,2013-08-31,10056.12,true
CA_1,FOODS,2013-09-01,9824.58,true
CA_1,FOODS,2013-09-02,10088.33,true
CA_1,FOODS,2013-09-03,7294.61,true
CA_1,FOODS,2013-09-04,6568.61,true
CA_1,FOODS,2013-09-05,6344.77,true
CA_1,FOODS,2013-09-06,7844.47,true
CA_1,FOODS,2013-09-07,10122.17,true
CA_1,FOODS,2013-09-08,11458.09,true
CA_1,FOODS,2013-09-09,8020.04,true
CA_1,FOODS,2013-09-10,7034.1,true
CA_1,FOODS,2013-09-11,6354.87,true
CA_1,FOODS,2013-09-12,6075.83,true
CA_1,FOODS,2013-09-13,7471.23,true
CA_1,FOODS,2013-09-14,9056.34,true
CA_1,FOODS,2013-09-15,9245.01,true
CA_1,FOODS,2013-09-16,6676.6,true
CA_1,FOODS,2013-09-17,6452.2,true
CA_1,FOODS,2013-09-18,5783.2300000000005,true
CA_1,FOODS,2013-09-19,5669.47,true
CA_1,FOODS,2013-09-20,7187.99,true
CA_1,FOODS,2013-09-21,9188.66,true
CA_1,FOODS,2013-09-22,9969.04,true
CA_1,FOODS,2013-09-23,6562.75,true
CA_1,FOODS,2013-09-24,6134.52,true
CA_1,FOODS,2013-09-25,4877.55,true
CA_1,FOODS,2013-09-26,5430.17,true
CA_1,FOODS,2013-09-27,6164.42,true
CA_1,FOODS,2013-09-28,8532.8,true
CA_1,FOODS,2013-09-29,9905.08,true
CA_1,FOODS,2013-09-30,6450.11,true
CA_1,FOODS,2013-10-01,6801.4,true
CA_1,FOODS,2013-10-02,5790.99,true
CA_1,FOODS,2013-10-03,6862.47,true
CA_1,FOODS,2013-10-04,8505.86,true
CA_1,FOODS,2013-10-05,9796.97,true
CA_1,FOODS,2013-10-06,10457.04,true
CA_1,FOODS,2013-10-07,8574.35,true
CA_1,FOODS,2013-10-08,7445.88,true
CA_1,FOODS,2013-10-09,7375.27,true
CA_1,FOODS,2013-10-10,7562.83,true
CA_1,FOODS,2013-10-11,7491.8,true
CA_1,FOODS,2013-10-12,9043.66,true
CA_1,FOODS,2013-10-13,10191.66,true
CA_1,FOODS,2013-10-14,7560.84,true
CA_1,FOODS,2013-10-15,5598.45,true
CA_1,FOODS,2013-10-16,5659.21,true
CA_1,FOODS,2013-10-17,5953.29,true
CA_1,FOODS,2013-10-18,7041.75,true
CA_1,FOODS,2013-10-19,9159.65,true
CA_1,FOODS,2013-10-20,10301.17,true
CA_1,FOODS,2013-10-21,6635.78,true
CA_1,FOODS,2013-10-22,5754.89,true
CA_1,FOODS,2013-10-23,5707.05,true
CA_1,FOODS,2013-10-24,5239.19,true
CA_1,FOODS,2013-10-25,6755.34,true
CA_1,FOODS,2013-10-26,8865.6,true
CA_1,FOODS,2013-10-27,9574.27,true
CA_1,FOODS,2013-10-28,6681.94,true
CA_1,FOODS,2013-10-29,5891.27,true
CA_1,FOODS,2013-10-30,6111.27,true
CA_1,FOODS,2013-10-31,5196.44,true
CA_1,FOODS,2013-11-01,7449.58,true
CA_1,FOODS,2013-11-02,8790.44,true
CA_1,FOODS,2013-11-03,10687.37,true
CA_1,FOODS,2013-11-04,7024.24,true
CA_1,FOODS,2013-11-05,6540.67,true
CA_1,FOODS,2013-11-06,6320.52,true
CA_1,FOODS,2013-11-07,5728.12,true
CA_1,FOODS,2013-11-08,7089.33,true
CA_1,FOODS,2013-11-09,8837.59,true
CA_1,FOODS,2013-11-10,10226.52,true
CA_1,FOODS,2013-11-11,7666.46,true
CA_1,FOODS,2013-11-12,5413.65,true
